11,1608,0.017911
11,110,0.005548
11,1634,0.103632
11,315,0.010625
11,1732,0.041010
11,769,0.015529
11,116,0.027566
1590,669,0.053079
1590,1867,0.039121
1590,472,0.023482
1590,928,0.015366
13,446,0.002855
14,127,0.039862
14,1476,0.031550
14,1502,0.004570
14,409,0.012264
14,880,0.036804
14,1660,0.013924
14,290,0.066343
14,455,0.022223
14,1706,0.002224
14,996,0.044731
14,1297,0.002300
14,235,0.028571
14,1259,0.001584
14,1739,0.007930
14,62,0.007023
14,893,0.036037
14,869,0.002991
14,298,0.011602
14,1721,0.002770
14,103,0.014798
14,1320,0.062383
15,127,0.016886
15,36,0.051222
15,913,0.003392
15,305,0.023003
15,85,0.069906
15,1257,0.018742
15,1843,0.005795
15,1422,0.028444
15,261,0.019205
15,1476,0.022270
15,1333,0.018365
15,1234,0.019194
15,342,0.005397
15,1758,0.005378
16,1239,0.010572
16,127,0.002867
16,287,0.013049
16,1589,0.037169
16,37,0.016489
16,1033,0.004294
16,267,0.009330
16,323,0.027731
16,261,0.007125
16,881,0.013272
16,944,0.039304
16,869,0.037950
16,894,0.010177
16,1090,0.015365
16,1541,0.032557
16,432,0.075749
16,1808,0.007741
16,1370,0.011987
16,666,0.005967
16,1320,0.013252
16,1337,0.022910
16,1102,0.017341
16,1311,0.011878
16,1066,0.078763
16,636,0.028652
16,1257,0.017139
16,1356,0.012581
16,1758,0.001726
16,1039,0.052800
16,440,0.005760
16,1476,0.017705
16,335,0.011257
16,1026,0.007421
16,161,0.020570
16,1485,0.013396
16,24,0.013062
16,738,0.020958
17,1641,0.003027
18,467,0.008728
18,1374,0.012754
18,305,0.001419
19,899,0.036393
19,1147,0.035960
19,1533,0.003673
19,26,0.053218
19,682,0.020071
19,1067,0.012376
19,1108,0.005870
19,523,0.042729
19,1443,0.110539
20,576,0.055628
20,1259,0.021086
20,1621,0.022938
20,1340,0.010676
20,35,0.047914
20,1758,0.028905
20,1807,0.013532
20,580,0.003362
20,1476,0.005728
20,148,0.079445
20,1787,0.017813
20,612,0.036560
20,1279,0.021590
20,287,0.021560
20,788,0.020865
20,1354,0.013944
21,139,0.023558
21,528,0.011772
21,1194,0.006973
21,1711,0.006233
21,984,0.081018
21,1166,0.031832
21,67,0.043581
21,176,0.023143
21,513,0.002066
21,1414,0.042523
21,628,0.008925
21,422,0.015374
21,1408,0.009134
21,127,0.011322
21,36,0.025151
21,1687,0.012959
21,341,0.017218
21,1254,0.107698
21,1256,0.036836
21,1183,0.028235
21,369,0.006524
21,340,0.024025
21,315,0.014275
22,441,0.007408
22,478,0.072281
22,1311,0.031694
22,119,0.020393
22,698,0.029624
22,180,0.045654
22,1896,0.054990
22,383,0.023933
22,471,0.032126
22,1201,0.021116
22,315,0.036843
22,1155,0.035139
23,290,0.070160
23,1476,0.020574
23,1660,0.004349
24,127,0.012478
24,1329,0.008676
24,1621,0.016968
24,1326,0.006794
24,781,0.008381
24,37,0.045070
24,1166,0.018804
24,1456,0.109275
24,260,0.048000
24,175,0.013850
24,383,0.031474
24,205,0.019638
24,814,0.013744
24,736,0.003829
24,1297,0.007278
24,1541,0.019750
24,1311,0.031884
24,630,0.056066
24,1280,0.044784
24,1737,0.031994
24,1337,0.002323
24,1721,0.029293
24,106,0.028150
24,514,0.066543
24,636,0.071736
24,1356,0.004798
24,944,0.009189
24,887,0.074772
24,1416,0.014092
24,553,0.002915
24,374,0.089467
24,1185,0.042307
24,114,0.076031
24,1825,0.023846
24,471,0.031098
24,1175,0.019000
24,1267,0.122371
24,440,0.029485
24,488,0.013914
24,881,0.093682
25,1170,0.008232
25,1197,0.096604
25,1539,0.045717
25,149,0.075839
25,45,0.036152
25,1739,0.016365
25,219,0.030627
25,1669,0.002981
25,1442,0.006566
25,1867,0.103480
25,869,0.143504
26,1761,0.003488
26,982,0.044329
26,504,0.017811
26,818,0.026823
26,290,0.028198
26,92,0.012113
26,1824,0.030793
26,120,0.006291
26,1835,0.048444
26,352,0.010808
26,1196,0.009600
26,161,0.026873
26,1137,0.013860
26,657,0.075057
26,541,0.011659
26,786,0.124289
26,666,0.021592
26,1307,0.069368
26,486,0.001243
26,1503,0.014509
26,250,0.025121
26,995,0.022745
26,1877,0.034407
26,910,0.012108
26,1374,0.012466
26,1443,0.008327
26,502,0.011256
26,488,0.013216
26,207,0.016006
26,677,0.050125
26,732,0.013850
26,496,0.011704
26,109,0.056568
26,1892,0.015019
26,388,0.016237
26,499,0.015604
26,913,0.014032
26,621,0.007594
26,319,0.011688
26,682,0.022673
26,437,0.005706
26,261,0.031797
26,1220,0.038141
26,1741,0.025743
26,1014,0.189814
26,265,0.012997
26,471,0.068073
26,1213,0.013768
26,363,0.008113
26,1841,0.213467
26,1549,0.041924
26,1002,0.003619
26,104,0.047384
26,258,0.007972
26,1020,0.065752
26,1721,0.005157
26,970,0.005250
26,460,0.005643
26,1614,0.014667
26,1255,0.017058
26,1535,0.013215
26,1602,0.004697
26,975,0.018853
26,1241,0.005885
26,1207,0.017053
26,399,0.007914
26,1184,0.036412
26,113,0.015235
26,1825,0.047636
26,645,0.011164
26,751,0.082893
26,1290,0.034712
26,107,0.056586
26,1351,0.012640
27,713,0.038578
27,1673,0.008971
27,1147,0.021126
27,319,0.046574
27,1621,0.013491
27,1297,0.165020
27,1104,0.011317
27,67,0.062703
27,1012,0.014507
27,823,0.020964
27,1431,0.016403
27,287,0.034252
27,976,0.003089
27,628,0.003505
27,1090,0.013566
27,817,0.002114
27,477,0.013832
27,1808,0.041265
27,102,0.034803
27,786,0.003216
27,103,0.009865
27,725,0.064040
27,127,0.056821
27,1083,0.007533
27,1721,0.033025
27,928,0.001640
27,1660,0.056550
27,59,0.042352
27,1189,0.003392
27,862,0.004293
27,1758,0.009079
27,830,0.009308
27,1142,0.027651
27,467,0.018303
27,290,0.008358
27,62,0.015531
27,472,0.036997
27,455,0.010459
27,1706,0.055099
27,1259,0.010693
27,840,0.012948
27,198,0.005571
27,1793,0.011867
28,467,0.008091
28,1579,0.088915
28,1387,0.189632
28,1666,0.084039
28,1297,0.018496
28,303,0.045429
28,423,0.050820
28,1758,0.007540
28,36,0.045172
29,1736,0.012151
29,754,0.013694
29,984,0.024011
29,1033,0.007918
29,1867,0.005041
29,1706,0.031156
29,176,0.005682
29,717,0.007436
29,654,0.025576
29,432,0.003700
29,1249,0.236290
29,928,0.073637
29,1308,0.012130
29,1287,0.005061
29,605,0.017892
29,868,0.013194
29,996,0.020480
29,188,0.048210
29,1739,0.019595
29,669,0.022738
29,798,0.079210
29,628,0.005850
29,1383,0.014009
29,769,0.011975
29,880,0.027752
29,592,0.008465
29,477,0.039891
29,1007,0.020931
29,35,0.005747
29,567,0.035214
29,957,0.007287
29,686,0.072813
29,823,0.014857
29,1660,0.013506
29,265,0.015674
29,67,0.003386
29,1589,0.009732
29,817,0.059408
29,1169,0.018580
29,245,0.066907
29,899,0.012147
29,1411,0.015965
29,849,0.194977
29,1871,0.002606
29,698,0.028035
29,57,0.065788
29,638,0.022174
29,290,0.017952
29,1785,0.017255
29,1726,0.005432
29,517,0.035047
29,467,0.079485
29,1598,0.021057
29,1483,0.038573
29,404,0.009483
29,1911,0.089515
29,1670,0.010108
30,1287,0.012138
30,923,0.007020
30,312,0.062050
30,1736,0.059464
30,305,0.006208
30,411,0.009378
30,598,0.027451
30,67,0.058678
30,1647,0.016533
30,517,0.004147
30,1036,0.016077
31,777,0.011599
31,1739,0.044824
31,201,0.013018
31,1194,0.067065
31,290,0.021241
31,467,0.022343
31,447,0.002372
31,110,0.085979
31,752,0.150170
31,1146,0.018218
31,1201,0.018610
31,1012,0.281303
31,1433,0.027893
31,455,0.011505
31,423,0.135267
31,127,0.007848
31,1811,0.018212
31,319,0.048834
31,217,0.041687
31,430,0.030365
31,1476,0.007263
31,1676,0.027865
31,103,0.012624
31,1821,0.068241
31,471,0.050559
31,1259,0.049814
31,197,0.023498
32,1226,0.023540
32,63,0.049086
32,261,0.112953
33,823,0.043100
33,1193,0.005396
33,530,0.003186
33,1867,0.006439
33,1177,0.007980
33,560,0.053360
33,352,0.003128
33,654,0.017284
33,924,0.067495
33,84,0.014985
33,928,0.009052
33,1287,0.010270
33,1279,0.084337
33,1312,0.047792
33,1207,0.083389
33,493,0.008885
33,180,0.049021
33,1694,0.025141
33,1095,0.007408
33,869,0.018227
33,1232,0.050136
33,1700,0.003668
33,769,0.013732
33,880,0.017529
33,777,0.020606
33,424,0.008279
33,747,0.007277
33,810,0.044252
33,679,0.002727
33,322,0.031131
33,324,0.016303
33,751,0.106174
33,1660,0.076736
33,688,0.003211
33,479,0.006625
33,589,0.025064
33,101,0.003196
33,102,0.011633
33,575,0.010257
33,1467,0.018688
33,457,0.019511
33,205,0.016916
33,899,0.013157
33,1179,0.007434
33,1180,0.024768
33,698,0.049205
33,1784,0.048204
33,219,0.019519
33,1266,0.190286
33,1476,0.030110
33,1372,0.128653
33,332,0.005286
33,337,0.064364
33,492,0.008816
33,893,0.121097
33,1290,0.010819
33,1236,0.005551
33,439,0.024757
34,1104,0.017341
34,287,0.016994
35,709,0.047266
35,1673,0.026420
35,1475,0.010522
35,984,0.072974
35,816,0.016089
35,1677,0.036047
35,1422,0.010532
35,717,0.032469
35,483,0.059325
35,615,0.014934
35,486,0.019605
35,1202,0.008280
35,488,0.061076
35,489,0.001080
35,912,0.010778
35,726,0.019838
35,1687,0.017464
35,993,0.008245
35,1206,0.037110
35,995,0.054937
35,1593,0.019280
35,1441,0.035594
35,248,0.012603
35,1209,0.103606
35,1621,0.030263
35,746,0.009757
35,747,0.004471
35,1711,0.010188
35,260,0.024072
35,1727,0.037477
35,715,0.039983
35,1660,0.006494
35,264,0.006991
35,267,0.011812
35,1228,0.049592
35,734,0.031338
35,1467,0.017349
35,1470,0.048539
35,1232,0.009713
35,57,0.041281
35,1636,0.028906
35,1476,0.006353
35,520,0.018448
35,513,0.028269
35,278,0.024539
35,1239,0.010955
35,777,0.044986
35,287,0.028789
35,1426,0.039928
35,530,0.060847
35,67,0.056777
35,1490,0.025617
35,1741,0.004416
35,1245,0.051350
35,1036,0.020705
35,1744,0.025101
35,1745,0.038261
35,70,0.047930
35,536,0.022190
35,407,0.023978
35,432,0.032208
35,1747,0.035069
35,1386,0.263621
35,475,0.005532
35,1254,0.031530
35,1754,0.018749
35,549,0.030669
35,1758,0.021120
35,1259,0.045140
35,1052,0.029747
35,1053,0.016485
35,555,0.025792
35,315,0.077860
35,560,0.066208
35,1268,0.081403
35,1167,0.063669
35,807,0.008719
35,564,0.005925
35,1269,0.016630
35,565,0.001639
35,567,0.253926
35,323,0.028844
35,1274,0.041661
35,1522,0.010250
35,325,0.060114
35,102,0.009766
35,103,0.007227
35,1166,0.058042
35,577,0.005307
35,1066,0.027878
35,578,0.043333
35,1392,0.018476
35,107,0.034554
35,1068,0.012331
35,828,0.046740
35,1785,0.006583
35,338,0.038505
35,340,0.039333
35,341,0.007142
35,116,0.002893
35,1293,0.055160
35,1297,0.022445
35,350,0.029275
35,353,0.021076
35,802,0.015948
35,1557,0.012392
35,1084,0.016568
35,601,0.001649
35,127,0.002739
35,1811,0.024570
35,812,0.033302
35,604,0.010077
35,367,0.008867
35,1288,0.013900
35,289,0.006301
35,608,0.140869
35,1314,0.011937
35,290,0.018851
35,610,0.012005
35,870,0.027309
35,874,0.027124
35,388,0.124218
35,877,0.006720
35,1102,0.017864
35,1851,0.066278
35,880,0.012820
35,1640,0.029707
35,139,0.008210
35,375,0.034745
35,674,0.023706
35,378,0.020220
35,1109,0.030695
35,440,0.014557
35,1829,0.028791
35,1822,0.084860
35,1298,0.015213
35,429,0.035984
35,147,0.083094
35,1414,0.019279
35,150,0.007160
35,628,0.055259
35,369,0.037333
35,390,0.014377
35,630,0.042814
35,391,0.026722
35,392,0.023293
35,36,0.014849
35,1263,0.011756
35,1121,0.016114
35,1844,0.062183
35,1474,0.031178
35,1598,0.049659
35,1179,0.017251
35,1038,0.020585
35,336,0.008012
35,1648,0.007190
35,403,0.030592
35,911,0.017007
35,784,0.002703
35,915,0.009761
35,916,0.005183
35,1354,0.023848
35,1863,0.003260
35,1478,0.006085
35,919,0.009751
35,415,0.009316
35,176,0.076189
35,923,0.023480
35,654,0.006330
35,1662,0.079638
35,1142,0.050890
35,656,0.039092
35,477,0.147515
35,1872,0.026333
35,928,0.003484
35,1151,0.062334
35,1154,0.042384
35,217,0.016808
35,1372,0.006793
35,428,0.003204
35,1195,0.011705
35,188,0.002954
35,1157,0.019678
35,244,0.009867
35,669,0.042100
35,942,0.011515
35,195,0.027858
35,1384,0.017949
35,1664,0.056505
35,441,0.013338
35,682,0.014687
35,951,0.007711
35,952,0.018273
35,753,0.024250
35,113,0.033675
35,205,0.303397
35,688,0.039848
35,1012,0.018182
35,455,0.011888
35,1408,0.012500
35,1659,0.027650
35,1496,0.059238
35,698,0.023233
35,462,0.008225
35,463,0.011779
35,265,0.013247
35,249,0.011443
35,467,0.041487
35,87,0.037309
35,227,0.014971
35,1418,0.002278
35,1790,0.011633
1595,1739,0.015086
1595,1320,0.048927
37,1239,0.105957
37,987,0.012850
37,465,0.013827
37,1621,0.010510
37,1821,0.024964
37,1194,0.065538
37,59,0.006615
37,260,0.021255
37,1114,0.050597
37,1299,0.099710
37,686,0.038210
37,1660,0.021802
37,148,0.017020
37,1673,0.019910
37,1557,0.028513
37,628,0.044131
37,369,0.019698
37,636,0.026566
37,422,0.014096
37,1593,0.007472
37,928,0.032458
37,127,0.022080
37,661,0.022410
37,1436,0.030121
37,764,0.007864
37,1341,0.006511
37,698,0.072441
37,1068,0.029679
37,1758,0.016526
37,61,0.003368
37,1259,0.076457
37,1666,0.008024
37,1699,0.015936
37,1476,0.004037
37,781,0.004720
37,1701,0.044036
37,1631,0.039695
37,1764,0.004935
37,275,0.023915
38,78,0.056714
38,1733,0.050493
38,1842,0.008526
38,845,0.043946
38,1426,0.003919
38,290,0.018533
38,533,0.011739
38,270,0.002055
38,1038,0.020513
38,894,0.013210
38,766,0.013973
38,1084,0.027170
38,422,0.006362
38,506,0.087362
38,970,0.043086
38,1065,0.122857
38,1650,0.022321
38,1688,0.013957
38,1814,0.065881
38,1265,0.012295
38,1756,0.015958
38,1374,0.008458
38,1872,0.031028
38,1203,0.004986
38,1569,0.010310
38,732,0.012373
38,221,0.011098
38,682,0.047845
38,1724,0.139318
38,1054,0.002451
38,1516,0.010265
38,428,0.035368
38,676,0.007884
39,1014,0.035891
40,127,0.008377
40,1259,0.025024
40,1502,0.022697
40,287,0.009339
40,1320,0.010910
40,141,0.023311
40,36,0.002893
40,290,0.024610
40,1068,0.052293
40,163,0.005659
40,1476,0.006565
40,1297,0.016977
40,62,0.004474
40,45,0.029844
40,1142,0.015412
40,1593,0.010199
41,806,0.006102
41,318,0.037136
41,1533,0.017030
41,781,0.081377
41,1263,0.021824
41,428,0.003017
41,1374,0.002264
41,1476,0.043308
41,471,0.007947
41,1311,0.081715
41,1782,0.039605
41,928,0.019923
42,914,0.011644
42,1205,0.011278
42,928,0.016094
43,315,0.015396
43,119,0.003287
43,762,0.023097
43,176,0.012386
43,1157,0.016226
43,894,0.051134
43,86,0.018731
43,817,0.036535
43,751,0.008131
43,1433,0.068902
43,455,0.024120
43,928,0.008518
43,127,0.032246
43,467,0.068683
43,899,0.042995
43,240,0.013706
43,1845,0.005185
43,1132,0.111633
43,428,0.164048
43,1758,0.001953
43,1726,0.007404
43,1476,0.016541
43,1079,0.067492
43,1787,0.026519
43,1763,0.010889
43,87,0.023638
43,197,0.076424
44,510,0.001812
44,319,0.067293
44,348,0.028408
44,1810,0.017482
44,1395,0.057356
44,1014,0.013476
44,208,0.010547
44,133,0.002062
44,895,0.046529
44,656,0.021613
44,432,0.014177
44,1086,0.062846
44,1839,0.150726
44,669,0.010577
44,725,0.029146
44,1337,0.040237
44,258,0.006087
44,1240,0.171786
44,605,0.021910
44,48,0.030020
44,307,0.013236
44,1443,0.015777
44,1444,0.010180
44,1866,0.004770
44,1791,0.002737
44,1668,0.010525
44,1351,0.018772
44,560,0.016264
45,1294,0.046274
45,1193,0.022539
45,1077,0.019943
45,1297,0.005511
45,716,0.015704
45,235,0.011070
45,526,0.018023
45,1301,0.002541
45,1660,0.008937
45,542,0.044624
45,599,0.097070
45,1307,0.003039
45,858,0.019775
45,1310,0.011492
45,491,0.006513
45,1134,0.003715
45,1312,0.057784
45,551,0.008694
45,1288,0.025419
45,1545,0.024912
45,1567,0.104987
45,733,0.016089
45,290,0.003237
45,1099,0.006467
45,821,0.002130
45,1680,0.012299
45,372,0.032330
45,1621,0.028002
45,1320,0.007090
45,141,0.041052
45,1510,0.036937
45,442,0.054267
45,204,0.158770
45,1011,0.019907
45,625,0.080824
45,216,0.012895
45,504,0.019073
45,1553,0.012821
45,1836,0.005864
45,704,0.034809
45,1427,0.031785
45,50,0.030026
45,1840,0.134500
45,1721,0.020127
45,1622,0.024930
45,1563,0.018656
45,1720,0.014689
45,1846,0.041609
45,515,0.025499
45,57,0.102184
45,1179,0.006227
45,783,0.010396
45,1476,0.008838
45,520,0.012007
45,1746,0.001492
45,1026,0.016207
45,1482,0.017984
45,1730,0.011442
45,1212,0.035122
45,1486,0.014233
45,524,0.004997
45,917,0.008817
45,753,0.008059
45,1739,0.020349
45,67,0.011173
45,174,0.034336
45,1065,0.040549
45,175,0.001957
45,274,0.004626
45,1872,0.086721
45,1606,0.008928
45,1316,0.010483
45,1137,0.005653
45,1842,0.047669
45,962,0.030094
45,1500,0.017245
45,162,0.016214
45,306,0.019642
45,1153,0.088590
45,933,0.009995
45,305,0.035324
45,1628,0.026511
45,1555,0.031109
45,1507,0.052325
45,1374,0.054161
45,1758,0.028524
45,1376,0.002305
45,310,0.038007
45,191,0.028200
45,1787,0.033001
45,193,0.014877
45,1892,0.002499
45,1477,0.275486
45,1514,0.094515
45,1384,0.056465
45,1484,0.116243
45,441,0.035783
45,1164,0.020805
45,1350,0.005095
45,1392,0.011344
45,1393,0.003013
45,1275,0.222373
45,1438,0.021736
45,571,0.046665
45,1543,0.002930
45,1063,0.030332
45,576,0.038459
45,1805,0.043846
45,1812,0.006898
45,103,0.010981
45,327,0.004255
45,832,0.013306
45,213,0.005465
45,1814,0.018916
45,104,0.002942
45,913,0.013869
45,824,0.014585
45,1906,0.013286
45,461,0.044592
45,1024,0.038972
45,921,0.047246
45,790,0.018015
45,699,0.007832
45,1693,0.029662
45,467,0.013689
45,1538,0.038444
45,1786,0.012498
45,688,0.008415
45,836,0.004181
45,1789,0.069874
45,864,0.033378
45,471,0.008406
45,1290,0.053436
45,1630,0.049782
45,1542,0.014356
45,116,0.009546
46,467,0.033380
46,1545,0.064613
46,106,0.011436
46,1424,0.008739
46,1297,0.119703
46,1867,0.004569
46,1706,0.008981
46,1647,0.004723
46,869,0.009002
46,1259,0.084616
46,195,0.026305
46,1776,0.011409
46,455,0.089185
46,1320,0.006097
47,441,0.016532
47,127,0.018898
47,1138,0.138248
47,1517,0.043299
47,1109,0.036053
47,984,0.031950
47,267,0.024664
47,1068,0.034610
47,260,0.010305
47,1259,0.016165
47,1664,0.018111
47,628,0.015925
47,1142,0.006266
47,1701,0.053976
47,1086,0.014260
47,1593,0.016759
47,880,0.192174
636,987,0.010951
636,67,0.010645
636,287,0.024685
636,1326,0.005184
636,747,0.080608
636,682,0.029063
636,1867,0.022780
636,1329,0.026934
636,624,0.055694
636,669,0.009676
636,207,0.011490
636,1311,0.012466
636,628,0.060001
636,1142,0.033503
636,1541,0.019630
636,1147,0.016220
636,630,0.027026
636,455,0.006191
636,1175,0.021887
636,1337,0.014615
636,812,0.028616
636,1240,0.029915
636,1077,0.014354
636,1179,0.074722
636,862,0.027003
636,867,0.021625
636,814,0.014857
636,1603,0.065005
636,868,0.110081
636,193,0.030849
636,1821,0.044257
636,1825,0.044036
636,471,0.018496
636,1356,0.004949
636,617,0.005591
636,1267,0.004795
49,127,0.013920
49,1315,0.003713
50,288,0.046111
50,290,0.005995
50,467,0.019518
50,1557,0.029351
50,894,0.066168
50,1137,0.058979
50,455,0.011970
50,1320,0.007476
50,127,0.040656
50,36,0.023765
50,1502,0.153236
50,305,0.027217
50,428,0.004370
50,996,0.030199
50,1758,0.033552
50,1476,0.024560
50,1297,0.013591
50,870,0.033825
50,1821,0.007648
50,471,0.029437
50,423,0.007314
50,482,0.047083
51,563,0.081975
51,318,0.008658
51,1320,0.167510
51,319,0.004563
51,1297,0.003751
51,260,0.031356
51,686,0.027030
51,226,0.035277
51,1142,0.009821
51,1541,0.023862
51,1147,0.021218
51,1593,0.030926
51,1336,0.053168
51,928,0.061478
51,127,0.018744
51,467,0.005042
51,1311,0.032386
51,332,0.044071
51,1304,0.006820
51,1758,0.005110
51,141,0.031028
51,641,0.017359
51,1821,0.013192
51,1053,0.032327
51,870,0.076786
51,497,0.031429
51,1259,0.017687
51,1911,0.021833
51,472,0.009126
258,622,0.038886
258,1581,0.049126
258,530,0.005100
258,1263,0.010574
258,1681,0.011012
258,971,0.034752
258,595,0.015635
258,1900,0.012125
258,1040,0.020046
258,1749,0.018768
258,1877,0.014985
258,488,0.023081
258,1664,0.038642
54,127,0.019405
54,1422,0.004874
54,1673,0.014330
54,287,0.016086
54,1154,0.033496
54,141,0.024243
54,290,0.008361
54,1068,0.021557
54,207,0.019247
54,1896,0.060951
54,1259,0.032531
54,1660,0.004439
54,504,0.024742
54,688,0.109519
54,1543,0.061227
54,113,0.002142
54,1344,0.048463
54,1841,0.005837
55,377,0.083590
55,622,0.029502
55,1177,0.041600
55,683,0.009235
55,716,0.014961
55,751,0.063657
55,823,0.123734
55,595,0.054007
55,1429,0.018666
55,1431,0.083054
55,1204,0.085833
55,1410,0.028946
55,637,0.036081
55,688,0.014667
55,336,0.015312
55,609,0.023251
55,1652,0.027370
55,1799,0.032201
55,195,0.027950
55,404,0.082868
55,197,0.061745
55,1851,0.007296
56,806,0.012833
56,1147,0.029391
56,1680,0.011070
56,781,0.121098
56,1297,0.015766
56,1263,0.019055
56,67,0.017767
56,369,0.013518
56,391,0.007110
56,654,0.023036
56,471,0.006844
56,539,0.064047
56,287,0.038049
